# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
3185.4027527695544,2861.7166356395155,278
3187.27780999176,2861.3870357371743,279
3189.1528672139652,2861.167302468947,279
3191.0279244361705,2860.837702566607,279
3192.9029816583757,2860.6179692983796,279
3194.778038880581,2860.2883693960384,279
3196.653096102786,2860.0686361278113,279
3198.5281533249918,2859.7390362254705,280
3200.1688283944213,2859.519302957244,280
3202.0438856166265,2859.1897030549026,280
3203.9189428388318,2858.9699697866754,280
3205.794000061037,2858.6403698843346,280
3207.200292977691,2858.310769981994,281
3209.3097323526717,2857.981170079653,281
3211.184789574877,2857.6515701773124,281
3212.591082491531,2857.3219702749716,281
3214.466139713736,2856.992370372631,282
3216.3411969359413,2856.66277047029,282
3218.216254158147,2856.3331705679493,282
3220.091311380352,2856.113437299722,282
3221.9663686025574,2855.7838373973814,283
3223.8414258247626,2855.344370860927,283
3225.482100894192,2855.1246375927,284
3227.3571581163974,2854.9049043244727,284
3228.7634510330518,2854.575304422132,284
3230.6385082552565,2854.245704519791,284
3232.513565477462,2854.025971251564,284
3234.3886226996674,2853.696371349223,284
3236.029297769097,2853.3667714468825,284
3237.904354991302,2853.0371715445417,284
3239.5450300607317,2852.707571642201,285
3241.1857051301613,2852.487838373974,285
3242.826380199591,2852.158238471633,284
3244.701437421796,2851.8286385692923,284
